Incident_Title,Incident_Link,Incident_color,Incident_Impact,Updates,Service
API Service Degraded,https://stabilityai.instatus.com/cluf1dx6340855kllnsjahq335,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'Primary and backup systems have recovered and all services are now operating normally.', 'Update_Timestamp': '2024-03-31T06:36:57.760Z'}, {'Update_Title': 'Monitoring', 'Update_Body': 'We have recovered all services and are monitoring to ensure no further issues arise.', 'Update_Timestamp': '2024-03-31T06:18:55.087Z'}, {'Update_Title': 'Identified', 'Update_Body': 'We have identified an issue with our orchestration layer. Some endpoints may be offline or slower to respond.', 'Update_Timestamp': '2024-03-31T04:43:49.754Z'}]",This incident affected: REST API and gRPC API
Slow API Responses,https://stabilityai.instatus.com/cluabxcys61593b9oh8slf41u5,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-03-27T14:04:00.000Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating the cause of some slow responses from both gRPC and REST APIs.', 'Update_Timestamp': '2024-03-27T13:48:00.000Z'}]",This incident affected: REST API and gRPC API
REST API Errors,https://stabilityai.instatus.com/cltsp3zem157972i8oe3z2pzr68,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-03-15T13:34:00.000Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-03-15T13:29:22.965Z'}]",This incident affected: REST API
REST API Errors,https://stabilityai.instatus.com/clthpgr1z236374dgn6lhgte75c,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'A service failure on our backend database temporarily disrupted API traffic. This issue has now been resolved.', 'Update_Timestamp': '2024-03-07T21:08:12.777Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-03-07T20:53:50.733Z'}]",This incident affected: REST API
REST API Errors,https://stabilityai.instatus.com/cltf4c3hd204800b6ob2n1f33kn,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-03-06T05:40:25.921Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-03-06T01:26:49.259Z'}]",This incident affected: REST API
REST API Errors,https://stabilityai.instatus.com/clt3hsk6m92186i0na5muby68w,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-02-26T22:25:00.000Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-02-26T22:10:18.294Z'}]",This incident affected: REST API
REST API Errors,https://stabilityai.instatus.com/clt39vrqw1747745in8i9u7cdks,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'A brief disruption in our backend services caused failure in some inference engines. The issue is now resolved.', 'Update_Timestamp': '2024-02-26T18:32:49.165Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-02-26T18:28:51.140Z'}]",This incident affected: REST API
REST API Errors,https://stabilityai.instatus.com/clsoq2bll406256ibocy2ib3uvd,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-02-16T15:11:24.959Z'}, {'Update_Title': 'Identified', 'Update_Body': 'We identified a transient issue on our backend which auto-resolved.', 'Update_Timestamp': '2024-02-16T15:11:17.195Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-02-16T14:05:18.018Z'}]",This incident affected: REST API
Increased Latency Spikes,https://stabilityai.instatus.com/clskd9hxq443331hrldbgv5wcoy,#ecc94b,1,"[{'Update_Title': 'Resolved', 'Update_Body': 'We have completed a backend migration that should resolve the latency spikes.', 'Update_Timestamp': '2024-02-14T08:06:38.605Z'}, {'Update_Title': 'Identified', 'Update_Body': 'A backend issue is causing spikes of increased latency.', 'Update_Timestamp': '2024-02-13T12:55:53.112Z'}]",This incident affected: REST API and gRPC API
REST API Errors,https://stabilityai.instatus.com/clsk8z6c2104350rob55mk3mi4,#ff8c00,2,"[{'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-02-13T10:55:53.056Z'}, {'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-02-13T10:55:53.041Z'}]",This incident affected: REST API
REST API Errors,https://stabilityai.instatus.com/clsgel2nv38078hvoaj58u9nmd,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'An outage at one of our cloud providers resulted in significant degradation of API services for several hours. This has now been resolved.', 'Update_Timestamp': '2024-02-10T22:45:00.000Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-02-10T18:21:48.096Z'}]",This incident affected: REST API
REST API Errors,https://stabilityai.instatus.com/clsgbocfp1508008hboa64ibqjuk,#ff8c00,2,"[{'Update_Title': 'Resolved', 'Update_Body': 'This incident has been resolved.', 'Update_Timestamp': '2024-02-10T18:06:06.803Z'}, {'Update_Title': 'Investigating', 'Update_Body': 'We are currently investigating elevated error rates detected by our monitoring.', 'Update_Timestamp': '2024-02-10T17:00:21.882Z'}]",This incident affected: REST API
